"37789867","Decoding stoichiometric protein synthesis in E. coli through translation rate parameters","Irshad IU, Sharma AK.","Biophys Rep (N Y). 2023 Sep 14;3(4):100131. doi: 10.1016/j.bpr.2023.100131. eCollection 2023 Dec 13.","Irshad IU","Biophys Rep (N Y)","2023","2023/10/04","PMC10542608","","10.1016/j.bpr.2023.100131"
"32024885","Synthetic analogues of 2-oxo acids discriminate metabolic contribution of the 2-oxoglutarate and 2-oxoadipate dehydrogenases in mammalian cells and tissues","Artiukhov AV, Grabarska A, Gumbarewicz E, Aleshin VA, Kähne T, Obata T, Kazantsev AV, Lukashev NV, Stepulak A, Fernie AR, Bunik VI.","Sci Rep. 2020 Feb 5;10(1):1886. doi: 10.1038/s41598-020-58701-4.","Artiukhov AV","Sci Rep","2020","2020/02/07","PMC7002488","","10.1038/s41598-020-58701-4"
"32486308","Protein Glycation in Plants-An Under-Researched Field with Much Still to Discover","Rabbani N, Al-Motawa M, Thornalley PJ.","Int J Mol Sci. 2020 May 30;21(11):3942. doi: 10.3390/ijms21113942.","Rabbani N","Int J Mol Sci","2020","2020/06/04","PMC7312737","","10.3390/ijms21113942"
"31073893","Comprehensive Analysis of Protein Glycation Reveals Its Potential Impacts on Protein Degradation and Gene Expression in Human Cells","Sun F, Suttapitugsakul S, Xiao H, Wu R.","J Am Soc Mass Spectrom. 2019 Dec;30(12):2480-2490. doi: 10.1007/s13361-019-02197-4. Epub 2019 May 9.","Sun F","J Am Soc Mass Spectrom","2019","2019/05/11","PMC6842084","NIHMS1529059","10.1007/s13361-019-02197-4"
"34529719","Mild phenotype of knockouts of the major apurinic/apyrimidinic endonuclease APEX1 in a non-cancer human cell line","Kim DV, Kulishova LM, Torgasheva NA, Melentyev VS, Dianov GL, Medvedev SP, Zakian SM, Zharkov DO.","PLoS One. 2021 Sep 16;16(9):e0257473. doi: 10.1371/journal.pone.0257473. eCollection 2021.","Kim DV","PLoS One","2021","2021/09/16","PMC8445474","","10.1371/journal.pone.0257473"
"34469731","iRQC, a surveillance pathway for 40S ribosomal quality control during mRNA translation initiation","Garshott DM, An H, Sundaramoorthy E, Leonard M, Vicary A, Harper JW, Bennett EJ.","Cell Rep. 2021 Aug 31;36(9):109642. doi: 10.1016/j.celrep.2021.109642.","Garshott DM","Cell Rep","2021","2021/09/01","PMC8997904","NIHMS1786482","10.1016/j.celrep.2021.109642"
"27838629","Drift Barriers to Quality Control When Genes Are Expressed at Different Levels","Xiong K, McEntee JP, Porfirio DJ, Masel J.","Genetics. 2017 Jan;205(1):397-407. doi: 10.1534/genetics.116.192567. Epub 2016 Nov 11.","Xiong K","Genetics","2017","2016/11/14","PMC5223517","","10.1534/genetics.116.192567"
"34610008","Analysis of 11,430 recombinant protein production experiments reveals that protein yield is tunable by synonymous codon changes of translation initiation sites","Bhandari BK, Lim CS, Remus DM, Chen A, van Dolleweerd C, Gardner PP.","PLoS Comput Biol. 2021 Oct 5;17(10):e1009461. doi: 10.1371/journal.pcbi.1009461. eCollection 2021 Oct.","Bhandari BK","PLoS Comput Biol","2021","2021/10/05","PMC8519471","","10.1371/journal.pcbi.1009461"
"39333715","Proteome-wide copy-number estimation from transcriptomics","Sweatt AJ, Griffiths CD, Groves SM, Paudel BB, Wang L, Kashatus DF, Janes KA.","Mol Syst Biol. 2024 Nov;20(11):1230-1256. doi: 10.1038/s44320-024-00064-3. Epub 2024 Sep 27.","Sweatt AJ","Mol Syst Biol","2024","2024/09/27","PMC11535397","","10.1038/s44320-024-00064-3"
"30185590","Qualitative Differences in Capsidless L-Particles Released as a By-Product of Bovine Herpesvirus 1 and Herpes Simplex Virus 1 Infections","Russell T, Bleasdale B, Hollinshead M, Elliott G.","J Virol. 2018 Oct 29;92(22):e01259-18. doi: 10.1128/JVI.01259-18. Print 2018 Nov 15.","Russell T","J Virol","2018","2018/09/07","PMC6206470","","10.1128/JVI.01259-18"
"35225431","A human kinase yeast array for the identification of kinases modulating phosphorylation-dependent protein-protein interactions","Jehle S, Kunowska N, Benlasfer N, Woodsmith J, Weber G, Wahl MC, Stelzl U.","Mol Syst Biol. 2022 Mar;18(3):e10820. doi: 10.15252/msb.202110820.","Jehle S","Mol Syst Biol","2022","2022/02/28","PMC8883442","","10.15252/msb.202110820"
"37653243","Specific recognition and ubiquitination of translating ribosomes by mammalian CCR4-NOT","Absmeier E, Chandrasekaran V, O'Reilly FJ, Stowell JAW, Rappsilber J, Passmore LA.","Nat Struct Mol Biol. 2023 Sep;30(9):1314-1322. doi: 10.1038/s41594-023-01075-8. Epub 2023 Aug 31.","Absmeier E","Nat Struct Mol Biol","2023","2023/08/31","PMC7615087","EMS187422","10.1038/s41594-023-01075-8"
"40746547","TOX, through a glass, darkly","Hogan PG, Villalobos Reveles B, Arteaga Vazquez LJ.","Front Immunol. 2025 Jul 17;16:1576468. doi: 10.3389/fimmu.2025.1576468. eCollection 2025.","Hogan PG","Front Immunol","2025","2025/08/01","PMC12311638","","10.3389/fimmu.2025.1576468"
"39828902","PI5P4K inhibitors: promising opportunities and challenges","Takeuchi K, Nagase L, Kageyama S, Kanoh H, Oshima M, Ogawa-Iio A, Ikeda Y, Fujii Y, Kondo S, Osaka N, Masuda T, Ishihara T, Nakamura Y, Hirota Y, Sasaki T, Senda T, Sasaki AT.","FEBS J. 2025 Sep;292(17):4446-4476. doi: 10.1111/febs.17393. Epub 2025 Jan 19.","Takeuchi K","FEBS J","2025","2025/01/19","PMC12276927","NIHMS2047597","10.1111/febs.17393"
"34025951","Codon-based indices for modeling gene expression and transcript evolution","Bahiri-Elitzur S, Tuller T.","Comput Struct Biotechnol J. 2021 Apr 22;19:2646-2663. doi: 10.1016/j.csbj.2021.04.042. eCollection 2021.","Bahiri-Elitzur S","Comput Struct Biotechnol J","2021","2021/05/24","PMC8122159","","10.1016/j.csbj.2021.04.042"
"36332009","Oxidized thioredoxin-1 restrains the NLRP1 inflammasome","Ball DP, Tsamouri LP, Wang AE, Huang HC, Warren CD, Wang Q, Edmondson IH, Griswold AR, Rao SD, Johnson DC, Bachovchin DA.","Sci Immunol. 2022 Nov 11;7(77):eabm7200. doi: 10.1126/sciimmunol.abm7200. Epub 2022 Nov 4.","Ball DP","Sci Immunol","2022","2022/11/04","PMC9850498","NIHMS1861555","10.1126/sciimmunol.abm7200"
"33857305","Innate immunity to yeast prions: Btn2p and Cur1p curing of the [URE3] prion is prevented by 60S ribosomal protein deficiency or ubiquitin/proteasome system overactivity","Bezsonov EE, Edskes HK, Wickner RB.","Genetics. 2021 Apr 15;217(4):iyab013. doi: 10.1093/genetics/iyab013.","Bezsonov EE","Genetics","2021","2021/04/15","PMC8049550","","10.1093/genetics/iyab013"
"36249025","Personalized quantitative models of NAD metabolism in hepatocellular carcinoma identify a subgroup with poor prognosis","Chedere A, Mishra M, Kulkarni O, Sriraman S, Chandra N.","Front Oncol. 2022 Sep 30;12:954512. doi: 10.3389/fonc.2022.954512. eCollection 2022.","Chedere A","Front Oncol","2022","2022/10/17","PMC9565660","","10.3389/fonc.2022.954512"
"31490122","Remote control of microtubule plus-end dynamics and function from the minus-end","Chen X, Widmer LA, Stangier MM, Steinmetz MO, Stelling J, Barral Y.","Elife. 2019 Sep 6;8:e48627. doi: 10.7554/eLife.48627.","Chen X","Elife","2019","2019/09/07","PMC6754230","","10.7554/eLife.48627"
"31525912","Degronomics: Mapping the Interacting Peptidome of a Ubiquitin Ligase Using an Integrative Mass Spectrometry Strategy","Canzani D, Rusnac DV, Zheng N, Bush MF.","Anal Chem. 2019 Oct 15;91(20):12775-12783. doi: 10.1021/acs.analchem.9b02331. Epub 2019 Sep 26.","Canzani D","Anal Chem","2019","2019/09/19","PMC6959985","NIHMS1053578","10.1021/acs.analchem.9b02331"
"34709640","Isolation and Identification of Dengue Virus Interactome with Human Plasma Proteins by Affinity Purification-Mass Spectrometry","Huerta V, Ramos Y.","Methods Mol Biol. 2022;2409:133-153. doi: 10.1007/978-1-0716-1879-0_10.","Huerta V","Methods Mol Biol","2022","2021/10/28","","","10.1007/978-1-0716-1879-0_10"
"32327655","Aspartate aminotransferase Rv3722c governs aspartate-dependent nitrogen metabolism in Mycobacterium tuberculosis","Jansen RS, Mandyoli L, Hughes R, Wakabayashi S, Pinkham JT, Selbach B, Guinn KM, Rubin EJ, Sacchettini JC, Rhee KY.","Nat Commun. 2020 Apr 23;11(1):1960. doi: 10.1038/s41467-020-15876-8.","Jansen RS","Nat Commun","2020","2020/04/25","PMC7181641","","10.1038/s41467-020-15876-8"
"37497076","Application of AllerCatPro 2.0 for protein safety assessments of consumer products","Krutz NL, Kimber I, Winget J, Nguyen MN, Limviphuvadh V, Maurer-Stroh S, Mahony C, Gerberick GF.","Front Allergy. 2023 Jul 11;4:1209495. doi: 10.3389/falgy.2023.1209495. eCollection 2023.","Krutz NL","Front Allergy","2023","2023/07/27","PMC10367106","","10.3389/falgy.2023.1209495"
"26546002","Wide-Ranging Effects of the Yeast Ptc1 Protein Phosphatase Acting Through the MAPK Kinase Mkk1","Tatjer L, Sacristán-Reviriego A, Casado C, González A, Rodríguez-Porrata B, Palacios L, Canadell D, Serra-Cardona A, Martín H, Molina M, Ariño J.","Genetics. 2016 Jan;202(1):141-56. doi: 10.1534/genetics.115.183202. Epub 2015 Nov 6.","Tatjer L","Genetics","2016","2015/11/08","PMC4701081","","10.1534/genetics.115.183202"
"33252673","Frequent Assembly of Chimeric Complexes in the Protein Interaction Network of an Interspecies Yeast Hybrid","Dandage R, Berger CM, Gagnon-Arsenault I, Moon KM, Stacey RG, Foster LJ, Landry CR.","Mol Biol Evol. 2021 Apr 13;38(4):1384-1401. doi: 10.1093/molbev/msaa298.","Dandage R","Mol Biol Evol","2021","2020/11/30","PMC8042767","","10.1093/molbev/msaa298"
"33174603","Datanator: an integrated database of molecular data for quantitatively modeling cellular behavior","Roth YD, Lian Z, Pochiraju S, Shaikh B, Karr JR.","Nucleic Acids Res. 2021 Jan 8;49(D1):D516-D522. doi: 10.1093/nar/gkaa1008.","Roth YD","Nucleic Acids Res","2021","2020/11/11","PMC7779073","","10.1093/nar/gkaa1008"
"26527722","2016 update of the PRIDE database and its related tools","Vizcaíno JA, Csordas A, del-Toro N, Dianes JA, Griss J, Lavidas I, Mayer G, Perez-Riverol Y, Reisinger F, Ternent T, Xu QW, Wang R, Hermjakob H.","Nucleic Acids Res. 2016 Jan 4;44(D1):D447-56. doi: 10.1093/nar/gkv1145. Epub 2015 Nov 2.","Vizcaíno JA","Nucleic Acids Res","2016","2015/11/04","PMC4702828","","10.1093/nar/gkv1145"
"40646010","Defining subgroups of pediatric nephrotic patients with urine proteomics","Cummins TD, Mariani LH, Wilkey DW, Jortani SA, Helmuth M, Rane MJ, Merchant ML, Kamigaki Y, Theesfeld C, McCown PJ, Ju W, Dougherty JA, McRitchie S, Pathmasiri W, Kretzler M, Sumner SJ, Smoyer WE, Klein JB; Cure Glomerulonephropathy (CureGN) Consortium.","Sci Rep. 2025 Jul 11;15(1):25064. doi: 10.1038/s41598-025-05150-6.","Cummins TD","Sci Rep","2025","2025/07/11","PMC12393002","","10.1038/s41598-025-05150-6"
"36088548","Systematic assessment of pathway databases, based on a diverse collection of user-submitted experiments","Gable AL, Szklarczyk D, Lyon D, Matias Rodrigues JF, von Mering C.","Brief Bioinform. 2022 Sep 20;23(5):bbac355. doi: 10.1093/bib/bbac355.","Gable AL","Brief Bioinform","2022","2022/09/11","PMC9487593","","10.1093/bib/bbac355"
"27362362","Regulation of the Na+/K+-ATPase Ena1 Expression by Calcineurin/Crz1 under High pH Stress: A Quantitative Study","Petrezsélyová S, López-Malo M, Canadell D, Roque A, Serra-Cardona A, Marqués MC, Vilaprinyó E, Alves R, Yenush L, Ariño J.","PLoS One. 2016 Jun 30;11(6):e0158424. doi: 10.1371/journal.pone.0158424. eCollection 2016.","Petrezsélyová S","PLoS One","2016","2016/07/01","PMC4928930","","10.1371/journal.pone.0158424"
"32598315","The first 10 years of the international coordination network for standards in systems and synthetic biology (COMBINE)","Waltemath D, Golebiewski M, Blinov ML, Gleeson P, Hermjakob H, Hucka M, Inau ET, Keating SM, König M, Krebs O, Malik-Sheriff RS, Nickerson D, Oberortner E, Sauro HM, Schreiber F, Smith L, Stefan MI, Wittig U, Myers CJ.","J Integr Bioinform. 2020 Jun 29;17(2-3):20200005. doi: 10.1515/jib-2020-0005.","Waltemath D","J Integr Bioinform","2020","2020/06/30","PMC7756615","","10.1515/jib-2020-0005"
"33821549","Proteome constraints reveal targets for improving microbial fitness in nutrient-rich environments","Chen Y, van Pelt-KleinJan E, van Olst B, Douwenga S, Boeren S, Bachmann H, Molenaar D, Nielsen J, Teusink B.","Mol Syst Biol. 2021 Apr;17(4):e10093. doi: 10.15252/msb.202010093.","Chen Y","Mol Syst Biol","2021","2021/04/06","PMC8022198","","10.15252/msb.202010093"
"39291144","Identification of high-performing antibodies for SPARC-related modular calcium-binding protein 1 (SMOC-1) for use in Western Blot and immunoprecipitation","Ayoubi R, González Bolívar S, Nicouleau M, Southern K, Laflamme C; NeuroSGC/YCharOS/EDDU collaborative group.","F1000Res. 2024 Sep 5;12:1279. doi: 10.12688/f1000research.141800.2. eCollection 2023.","Ayoubi R","F1000Res","2024","2024/09/18","PMC11406118","","10.12688/f1000research.141800.2"
"27119079","Positive Selection and Centrality in the Yeast and Fly Protein-Protein Interaction Networks","Chakraborty S, Alvarez-Ponce D.","Biomed Res Int. 2016;2016:4658506. doi: 10.1155/2016/4658506. Epub 2016 Mar 28.","Chakraborty S","Biomed Res Int","2016","2016/04/28","PMC4826914","","10.1155/2016/4658506"
"30421914","HDAC1 Substrate Profiling Using Proteomics-Based Substrate Trapping","Nalawansha DA, Zhang Y, Herath K, Pflum MKH.","ACS Chem Biol. 2018 Dec 21;13(12):3315-3324. doi: 10.1021/acschembio.8b00737. Epub 2018 Dec 10.","Nalawansha DA","ACS Chem Biol","2018","2018/11/14","PMC6563814","NIHMS1033759","10.1021/acschembio.8b00737"
"30355764","RNA-Seq-Based Analysis Reveals Heterogeneity in Mature 16S rRNA 3' Termini and Extended Anti-Shine-Dalgarno Motifs in Bacterial Species","Silke JR, Wei Y, Xia X.","G3 (Bethesda). 2018 Dec 10;8(12):3973-3979. doi: 10.1534/g3.118.200729.","Silke JR","G3 (Bethesda)","2018","2018/10/26","PMC6288834","","10.1534/g3.118.200729"
"31659041","SERF engages in a fuzzy complex that accelerates primary nucleation of amyloid proteins","Meinen BA, Gadkari VV, Stull F, Ruotolo BT, Bardwell JCA.","Proc Natl Acad Sci U S A. 2019 Nov 12;116(46):23040-23049. doi: 10.1073/pnas.1913316116. Epub 2019 Oct 28.","Meinen BA","Proc Natl Acad Sci U S A","2019","2019/10/30","PMC6859325","","10.1073/pnas.1913316116"
"30235822","Iron in Friedreich Ataxia: A Central Role in the Pathophysiology or an Epiphenomenon?","Alsina D, Purroy R, Ros J, Tamarit J.","Pharmaceuticals (Basel). 2018 Sep 19;11(3):89. doi: 10.3390/ph11030089.","Alsina D","Pharmaceuticals (Basel)","2018","2018/09/22","PMC6161073","","10.3390/ph11030089"
"35945673","Functional compensation of mouse duplicates by their paralogs expressed in the same tissues","Luzuriaga-Neira A, Subramanian K, Alvarez-Ponce D.","Genome Biol Evol. 2022 Aug 10;14(8):evac126. doi: 10.1093/gbe/evac126. Online ahead of print.","Luzuriaga-Neira A","Genome Biol Evol","2022","2022/08/10","PMC9387915","","10.1093/gbe/evac126"
"30953073","Identification of common highly expressed genes of Salmonella Enteritidis by in silico prediction of gene expression and in vitro transcriptomic analysis","Chiok KLR, Shah DH.","Poult Sci. 2019 Jul 1;98(7):2948-2963. doi: 10.3382/ps/pez119.","Chiok KLR","Poult Sci","2019","2019/04/07","PMC6591687","","10.3382/ps/pez119"
"37860271","Identification of high-performing antibodies for Superoxide dismutase [Cu-Zn] 1 (SOD1) for use in Western blot, immunoprecipitation, and immunofluorescence","Ayoubi R, Alshafie W, You Z, Southern K, McPherson PS, Laflamme C.","F1000Res. 2023 Aug 31;12:391. doi: 10.12688/f1000research.132952.2. eCollection 2023.","Ayoubi R","F1000Res","2023","2023/10/20","PMC10582621","","10.12688/f1000research.132952.2"
"31069014","Large-scale in-silico identification of a tumor-specific antigen pool for targeted immunotherapy in triple-negative breast cancer","Kaufmann J, Wentzensen N, Brinker TJ, Grabe N.","Oncotarget. 2019 Apr 2;10(26):2515-2529. doi: 10.18632/oncotarget.26808. eCollection 2019 Apr 2.","Kaufmann J","Oncotarget","2019","2019/05/10","PMC6493464","","10.18632/oncotarget.26808"
"37627330","Cyclophilin D in Mitochondrial Dysfunction: A Key Player in Neurodegeneration?","Coluccino G, Muraca VP, Corazza A, Lippe G.","Biomolecules. 2023 Aug 18;13(8):1265. doi: 10.3390/biom13081265.","Coluccino G","Biomolecules","2023","2023/08/26","PMC10452829","","10.3390/biom13081265"
"29499131","Dynamic Regulation of Long-Chain Fatty Acid Oxidation by a Noncanonical Interaction between the MCL-1 BH3 Helix and VLCAD","Escudero S, Zaganjor E, Lee S, Mill CP, Morgan AM, Crawford EB, Chen J, Wales TE, Mourtada R, Luccarelli J, Bird GH, Steidl U, Engen JR, Haigis MC, Opferman JT, Walensky LD.","Mol Cell. 2018 Mar 1;69(5):729-743.e7. doi: 10.1016/j.molcel.2018.02.005.","Escudero S","Mol Cell","2018","2018/03/03","PMC5916823","NIHMS940191","10.1016/j.molcel.2018.02.005"
"34193117","Integration of enzyme constraints in a genome-scale metabolic model of Aspergillus niger improves phenotype predictions","Zhou J, Zhuang Y, Xia J.","Microb Cell Fact. 2021 Jun 30;20(1):125. doi: 10.1186/s12934-021-01614-2.","Zhou J","Microb Cell Fact","2021","2021/07/01","PMC8247156","","10.1186/s12934-021-01614-2"
"26516188","Integrated interactions database: tissue-specific view of the human and model organism interactomes","Kotlyar M, Pastrello C, Sheahan N, Jurisica I.","Nucleic Acids Res. 2016 Jan 4;44(D1):D536-41. doi: 10.1093/nar/gkv1115. Epub 2015 Oct 29.","Kotlyar M","Nucleic Acids Res","2016","2015/10/31","PMC4702811","","10.1093/nar/gkv1115"
"33504807","Treadmilling FtsZ polymers drive the directional movement of sPG-synthesis enzymes via a Brownian ratchet mechanism","McCausland JW, Yang X, Squyres GR, Lyu Z, Bruce KE, Lamanna MM, Söderström B, Garner EC, Winkler ME, Xiao J, Liu J.","Nat Commun. 2021 Jan 27;12(1):609. doi: 10.1038/s41467-020-20873-y.","McCausland JW","Nat Commun","2021","2021/01/28","PMC7840769","","10.1038/s41467-020-20873-y"
"37235586","Evolutionary trade-off and mutational bias could favor transcriptional over translational divergence within paralog pairs","Aubé S, Nielly-Thibault L, Landry CR.","PLoS Genet. 2023 May 26;19(5):e1010756. doi: 10.1371/journal.pgen.1010756. eCollection 2023 May.","Aubé S","PLoS Genet","2023","2023/05/26","PMC10275480","","10.1371/journal.pgen.1010756"
"37384305","The identification of high-performing antibodies for RNA-binding protein FUS for use in Western Blot, immunoprecipitation, and immunofluorescence","Alshalfie W, Fotouhi M, Ayoubi R, You Z, Southern K, McPherson PS, Laflamme C; NeuroSGC/YCharOS/EDDU collaborative group.","F1000Res. 2023 Jun 26;12:376. doi: 10.12688/f1000research.133220.2. eCollection 2023.","Alshalfie W","F1000Res","2023","2023/06/29","PMC10293799","","10.12688/f1000research.133220.2"
"40715459","Translation efficiency covariation identifies conserved coordination patterns across cell types","Liu Y, Rao S, Hoskins I, Geng M, Zhao Q, Chacko J, Ghatpande V, Qi K, Persyn L, Wang J, Zheng D, Zhong Y, Park D, Sarinay Cenik E, Agarwal V, Ozadam H, Cenik C.","Nat Biotechnol. 2025 Jul 25:10.1038/s41587-025-02718-5. doi: 10.1038/s41587-025-02718-5. Online ahead of print.","Liu Y","Nat Biotechnol","2025","2025/07/27","PMC12329774","NIHMS2101085","10.1038/s41587-025-02718-5"
"39483238","Selectivity of Complex Coacervation in Multiprotein Mixtures","Ahn SY, Obermeyer AC.","JACS Au. 2024 Sep 17;4(10):3800-3812. doi: 10.1021/jacsau.4c00399. eCollection 2024 Oct 28.","Ahn SY","JACS Au","2024","2024/11/01","PMC11522905","","10.1021/jacsau.4c00399"
"40823814","Chemical crosslinking extends and complements UV crosslinking in analysis of RNA/DNA nucleic acid-protein interaction sites by mass spectrometry","Welp LM, Wulf A, Chernev A, Horokhovskyi Y, Moshkovskii S, Dybkov O, Neumann P, Pašen M, Siraj A, Raabe M, Göthert H, Walshe JL, Infante DA, de A P Schwarzer AC, Dickmanns A, Johannsson S, Schmitzová J, Wohlgemuth I, Netz E, He Y, Fritzemeier K, Delanghe B, Viner R, Vos SM, Oberbeckmann E, Bohnsack KE, Bohnsack MT, Cramer P, Ficner R, Kohlbacher O, Liepe J, Sachsenberg T, Urlaub H.","Nucleic Acids Res. 2025 Aug 11;53(15):gkaf727. doi: 10.1093/nar/gkaf727.","Welp LM","Nucleic Acids Res","2025","2025/08/18","PMC12359043","","10.1093/nar/gkaf727"
"38717300","Integrated Proteomics Analysis of Baseline Protein Expression in Pig Tissues","Wang S, Collins A, Prakash A, Fexova S, Papatheodorou I, Jones AR, Vizcaíno JA.","J Proteome Res. 2024 Jun 7;23(6):1948-1959. doi: 10.1021/acs.jproteome.3c00741. Epub 2024 May 8.","Wang S","J Proteome Res","2024","2024/05/08","PMC11165573","","10.1021/acs.jproteome.3c00741"
"40141996","Beyond Static Tethering at Membrane Contact Sites: Structural Dynamics and Functional Implications of VAP Proteins","Kodama TS, Furuita K, Kojima C.","Molecules. 2025 Mar 8;30(6):1220. doi: 10.3390/molecules30061220.","Kodama TS","Molecules","2025","2025/03/27","PMC11944328","","10.3390/molecules30061220"
"40379916","Modelling Population-Level Hes1 Dynamics: Insights from a Multi-framework Approach","Menz G, Engblom S.","Bull Math Biol. 2025 May 16;87(6):74. doi: 10.1007/s11538-025-01447-9.","Menz G","Bull Math Biol","2025","2025/05/16","PMC12084287","","10.1007/s11538-025-01447-9"
"40593928","Temporal analysis of doxorubicin-induced cardiac toxicity and hypertrophy","Lin YT, Lee YJ, Tseng WW, Chen ZH, Hsieh HC, Lin KH, Su JY, Wei AC.","NPJ Syst Biol Appl. 2025 Jul 1;11(1):67. doi: 10.1038/s41540-025-00545-7.","Lin YT","NPJ Syst Biol Appl","2025","2025/07/02","PMC12219892","","10.1038/s41540-025-00545-7"
"38612495","Discrimination of Etiologically Different Cholestasis by Modeling Proteomics Datasets","Guerrero L, Vindel-Alfageme J, Hierro L, Stark L, Vicent D, Sorzano CÓS, Corrales FJ.","Int J Mol Sci. 2024 Mar 26;25(7):3684. doi: 10.3390/ijms25073684.","Guerrero L","Int J Mol Sci","2024","2024/04/13","PMC11011353","","10.3390/ijms25073684"
"40048608","A Short-Term View of Protein Sequence Evolution from Salmonella","Cherry JL.","Genome Biol Evol. 2025 Mar 6;17(3):evaf040. doi: 10.1093/gbe/evaf040.","Cherry JL","Genome Biol Evol","2025","2025/03/06","PMC11925014","","10.1093/gbe/evaf040"
"40715203","A complex between IF2 and NusA suggests early coupling of transcription-translation","Metelev M, Johansson M.","Nat Commun. 2025 Jul 26;16(1):6906. doi: 10.1038/s41467-025-62207-w.","Metelev M","Nat Commun","2025","2025/07/27","PMC12297416","","10.1038/s41467-025-62207-w"
"40804711","Emerging Roles of Biomolecular Condensates in Pre-mRNA 3' End Processing","Yoon Y, Liu L, Quan C, Shi Y.","Wiley Interdiscip Rev RNA. 2025 Jul-Aug;16(4):e70024. doi: 10.1002/wrna.70024.","Yoon Y","Wiley Interdiscip Rev RNA","2025","2025/08/14","PMC12441778","","10.1002/wrna.70024"
"39519173","Link Between Individual Codon Frequencies and Protein Expression: Going Beyond Codon Adaptation Index","Zaytsev K, Bogatyreva N, Fedorov A.","Int J Mol Sci. 2024 Oct 29;25(21):11622. doi: 10.3390/ijms252111622.","Zaytsev K","Int J Mol Sci","2024","2024/11/09","PMC11546221","","10.3390/ijms252111622"
"39783932","Effective Gene Expression Prediction and Optimization from Protein Sequences","Liu T, Zhang Y, Li Y, Xu G, Gao H, Wang P, Tu T, Luo H, Wu N, Yao B, Liu B, Guan F, Huang H, Tian J.","Adv Sci (Weinh). 2025 Feb;12(8):e2407664. doi: 10.1002/advs.202407664. Epub 2025 Jan 9.","Liu T","Adv Sci (Weinh)","2025","2025/01/09","PMC11848636","","10.1002/advs.202407664"
"39979996","catGRANULE 2.0: accurate predictions of liquid-liquid phase separating proteins at single amino acid resolution","Monti M, Fiorentino J, Miltiadis-Vrachnos D, Bini G, Cotrufo T, Sanchez de Groot N, Armaos A, Tartaglia GG.","Genome Biol. 2025 Feb 20;26(1):33. doi: 10.1186/s13059-025-03497-7.","Monti M","Genome Biol","2025","2025/02/20","PMC11843755","","10.1186/s13059-025-03497-7"
"40746547","TOX, through a glass, darkly","Hogan PG, Villalobos Reveles B, Arteaga Vazquez LJ.","Front Immunol. 2025 Jul 17;16:1576468. doi: 10.3389/fimmu.2025.1576468. eCollection 2025.","Hogan PG","Front Immunol","2025","2025/08/01","PMC12311638","","10.3389/fimmu.2025.1576468"
"39880082","Proteomic Diversity in Bacteria: Insights and Implications for Bacterial Identification","Abele M, Soleymaniniya A, Bayer FP, Lomp N, Doll E, Meng C, Neuhaus K, Scherer S, Wenning M, Wantia N, Kuster B, Wilhelm M, Ludwig C.","Mol Cell Proteomics. 2025 Mar;24(3):100917. doi: 10.1016/j.mcpro.2025.100917. Epub 2025 Jan 27.","Abele M","Mol Cell Proteomics","2025","2025/01/29","PMC11919601","","10.1016/j.mcpro.2025.100917"
"38645170","A Ratiometric Catalog of Protein Isoform Shifts in the Cardiac Fetal Gene Program","Han Y, Binti S, Wennersten SA, Pandi B, Ng DCM, Lau E, Lam MPY.","bioRxiv [Preprint]. 2025 May 31:2024.04.09.588716. doi: 10.1101/2024.04.09.588716.","Han Y","bioRxiv","2025","2024/04/22","PMC11030362","","10.1101/2024.04.09.588716"
"38895392","NCOA4 initiates ferritinophagy by binding GATE16 using two highly avid short linear interaction motifs","Lee A, Davis JH.","bioRxiv [Preprint]. 2024 Jun 9:2024.06.09.597909. doi: 10.1101/2024.06.09.597909.","Lee A","bioRxiv","2024","2024/06/19","PMC11185777","","10.1101/2024.06.09.597909"
"39906584","Does metabolic rate influence genome-wide amino acid composition in the course of animal evolution?","Wang W, Zhang DX.","Evol Lett. 2024 Nov 8;9(1):137-149. doi: 10.1093/evlett/qrae061. eCollection 2025 Feb.","Wang W","Evol Lett","2024","2025/02/05","PMC11790228","","10.1093/evlett/qrae061"
"40506605","Cross-species translational modelling of targeted therapeutic oligonucleotides using physiologically based pharmacokinetics","Derbalah A, Stader F, Liu C, Zyla A, Abdulla T, Wu Q, Jamei M, Gardner I, Sepp A.","J Pharmacokinet Pharmacodyn. 2025 Jun 12;52(4):35. doi: 10.1007/s10928-025-09980-9.","Derbalah A","J Pharmacokinet Pharmacodyn","2025","2025/06/12","PMC12162790","","10.1007/s10928-025-09980-9"
"40048509","Macroevolutionary divergence of gene expression driven by selection on protein abundance","Cope AL, Schraiber JG, Pennell M.","Science. 2025 Mar 7;387(6738):1063-1068. doi: 10.1126/science.ads2658. Epub 2025 Mar 6.","Cope AL","Science","2025","2025/03/06","PMC12314801","NIHMS2100044","10.1126/science.ads2658"
"39802156","Modeling coding sequence design for virus-based expression in tobacco","Burghardt M, Tuller T.","Synth Syst Biotechnol. 2024 Dec 11;10(2):337-345. doi: 10.1016/j.synbio.2024.12.002. eCollection 2025 Jun.","Burghardt M","Synth Syst Biotechnol","2024","2025/01/13","PMC11718241","","10.1016/j.synbio.2024.12.002"
